ComponentCode,ComponentModel,ComponentSpecification,StockCount,ERPComponentName,ComponentType,ComponentLibraryType,SortableValueMagnitude,SortableValueUnit
C168138,FNR8040S510MT,"SMD,8x8x4mm",318,51uH ±20% 1.5A 0.185mΩ,Power Inductors,expand,51,microhenry
C167844,FNR4020S510MT,"SMD,4x4x2mm",60,51uH ±20% 420mA 0.975mΩ,Power Inductors,expand,51,microhenry
C187460,ASPI-6045S-510M-T,SMD,54,51uH ±20% 1.15A 207mΩ,Power Inductors,expand,51,microhenry
C167889,FNR4030S510MT,"SMD,4x4x3mm",8,51uH ±20% 700mA 0.611mΩ,Power Inductors,expand,51,microhenry
C108259,CLH1005T-5N6S-S,0402,19405,5.6nH ±0.3nH 200mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C279520,SDCL1005C5N6STDF,0402,12240,5.6nH ±0.3nH 300mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C145037,HQ1005C5N6ST,0402,9219,5.6nH ±0.3nH 130mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C317943,FHW0402UC5N6JST,0402,8740,5.6nH ±5% 83mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C285956,CS0402-5N6J-S,0402,7844,5.6nH ±5% 83mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C275295,MLG1005S5N6CT000,0402,7434,5.6nH ±0.2nH 140mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C578022,SCHF201209H5N6ST,0805,7285,5.6nH ±0.3nH 230mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C91626,LQW15AN5N6C10D,0402,7269,5.6nH ±0.2nH 51mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C142507,VHF060303H5N6ST,0201,5997,5.6nH ±0.3nH 360mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C142217,CLH1005T-5N6S-S-NP,0402,5955,5.6nH ±0.3nH 200mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C226145,GTC1005P-5N6J,0402,5015,5.6nH ±5% 230mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C180934,CLH1608T-5N6S-S,0603,3650,5.6nH ±0.3nH 180mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C405059,CMCC1608C5N6SSP,0603,3650,5.6nH ±0.3nH 300mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C1031,VHF160808H5N6ST,0603,3524,5.6nH ±0.3nH 300mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C346323,FEC0603CP-5N6G-LRH,0603,3230,5.6nH ±2% 150mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C361507,SDWL1608C5N6SSTF,0603,2752,5.6nH ±0.3nH 130mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C74312,SDCL1608C5N6STDF,0603,2648,5.6nH ±0.3nH 250mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C114490,FHW0805UC5N6JGT,0805,2565,5.6nH ±5% 65mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C275328,MLK1005S5N6DT000,0402,2350,5.6nH ±0.5nH 150mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C440239,LQP18MN5N6C02D,0603,2129,5.6nH ±0.2nH 600mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C370312,SDWL1005C5N6JSTF,0402,2039,5.6nH ±5% 78mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C251791,HSC0603-5N6J-T,0603,1768,5.6nH ±5% 160mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C343192,GGW0805UC5N6JGT,0805,1662,5.6nH ±5% 65mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C317984,FHW0603UC5N6KST,0603,1535,5.6nH ±10% 200mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C395073,VHF100505HQ5N6ST,0402,1535,5.6nH ±0.3nH 300mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C98531,BKW0805UC5N6JGT,0805,1445,5.6nH ±5% 650mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C316288,CH2012H5N6S(f),0805,1350,5.6nH ±0.3nH 230mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C86118,LQP03TG5N6H02D,0201,1245,5.6nH ±3% 880mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C381908,VHF201209H5N6ST,0805,1241,5.6nH ±0.3nH 230mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C98081,LQW18AN5N6C00D,0603,872,5.6nH ±0.2nH 82mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C142177,CS0402-5N6G-S,0402,834,5.6nH ±2% 83mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C85670,LQG15HS5N6S02D,0402,765,5.6nH ±0.3nH 180mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C98984,VHF201209H5N6S,0805,750,5.6nH ±0.3nH 230mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C316307,CH1608H5N6S(f),0603,731,5.6nH ±0.3nH 300mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C335632,0402DC-5N6XGRW,0402,647,5.6nH ±2% 57mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C404626,MLG1005S5N6CTD25,0402,641,5.6nH ±0.2nH 140mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C341695,LQW18AN5N6D00D,0603,519,5.6nH ±0.5nH 82mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C408719,SDWL1608C5N6SSTFM01,0603,384,5.6nH ±0.3nH 82mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C464439,LQW15AN5N6B80D,0402,277,5.6nH ±0.1nH 40mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C577990,SCHF160808H5N6ST,0603,246,5.6nH ±0.3nH 300mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C441735,LQG18HN5N6S00D,0603,190,5.6nH ±0.3nH 200mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C97991,LQG15HN5N6S02D,0402,160,5.6nH ±0.3nH 180mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C281004,MGCI1005T5N6ST-LF,0402,130,5.6nH ±0.3nH 230mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C87183,HK10055N6S-T,0402,86,5.6nH ±0.3nH 230mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C275296,MLG1005S5N6ST000,0402,67,5.6nH ±0.3nH 140mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C219535,SCC1005C5N6SSP,0402,64,5.6nH ±0.3nH 270mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C142170,CS0603-5N6G-S,0603,51,5.6nH ±2% 170mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C405023,CMCC1005C5N6SSP,0402,51,5.6nH ±0.3nH 270mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C279773,SDCL1005C5N6STDFM01,0402,31,5.6nH ±0.3nH 300mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C281030,MGCI1608H5N6ST-LF,0603,31,5.6nH ±0.3nH 180mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C98518,BKW0603UC5N6JGT,0603,20,5.6nH ±5% 200mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C445742,MHQ1005P5N6ST000,0402,12,5.6nH ±0.3nH 100mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C92901,HK16085N6S-T,0603,5,5.6nH ±0.3nH 180mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C162545,LQG15HS5N6B02D,0402,5,5.6nH ±0.1nH 180mΩ,Inductors (SMD),expand,0.0056000000,microhenry
C329436,FEC0603CP-5N6J-LRH,SMD,80,5.6nH ±5% 700mA 150mΩ,Power Inductors,expand,0.0056000000,microhenry
C76777,MLG1005S56NJT000,0402,51138,56nH ±5% 830mΩ,Inductors (SMD),expand,0.056000000,microhenry
C113057,LQG15HN56NJ02D,0402,19923,56nH ±5% 1.2Ω,Inductors (SMD),expand,0.056000000,microhenry
C142220,CLH1005T-56NJ-S,0402,19300,56nH ±5% 1.3Ω,Inductors (SMD),expand,0.056000000,microhenry
C275327,MLK1005S56NJT000,0402,18945,56nH ±5% 840mΩ,Inductors (SMD),expand,0.056000000,microhenry
C90211,VHF160808H56NJT,0603,16185,56nH ±5% 1Ω,Inductors (SMD),expand,0.056000000,microhenry
C142257,CLH0603T-56NJ-F,0201,15670,56nH ±5% 2.27Ω,Inductors (SMD),expand,0.056000000,microhenry
C167482,LQW15AN56NG00D,0402,12447,56nH ±2% 1.17Ω,Inductors (SMD),expand,0.056000000,microhenry
C32004,SDCL1005C56NJTDF,0402,8592,56nH ±5% 1.2Ω,Inductors (SMD),expand,0.056000000,microhenry
C281002,MGCI1005T56NJT-LF,0402,8200,56nH ±5% 1.8Ω,Inductors (SMD),expand,0.056000000,microhenry
C280671,CLH1005T-56NJ-S-NP,0402,6800,56nH ±5% 820mΩ,Inductors (SMD),expand,0.056000000,microhenry
C108266,CS0603-56NJ-S,0603,6644,56nH ±5% 310mΩ,Inductors (SMD),expand,0.056000000,microhenry
C167484,LQW15AN56NJ00D,0402,6535,56nH ±5% 1.17Ω,Inductors (SMD),expand,0.056000000,microhenry
C167483,LQW15AN56NH00D,0402,6038,56nH ±3% 1.17Ω,Inductors (SMD),expand,0.056000000,microhenry
C12831,SDCL1608C56NJTDF,0603,5261,56nH ±5% 750mΩ,Inductors (SMD),expand,0.056000000,microhenry
C98079,LQW18AN56NG00D,0603,4422,56nH ±2% 350mΩ,Inductors (SMD),expand,0.056000000,microhenry
C435416,LQG15HH56NJ02D,0402,4325,56nH ±5% 820mΩ,Inductors (SMD),expand,0.056000000,microhenry
C219550,SCC1005C56NJSP,0402,3920,56nH ±5% 1.6Ω,Inductors (SMD),expand,0.056000000,microhenry
C98996,VHF201209H56NJ,0805,3832,56nH ±5% 800mΩ,Inductors (SMD),expand,0.056000000,microhenry
C98205,SDWL1005C56NJSTF,0402,3642,56nH ±5% 1.05Ω,Inductors (SMD),expand,0.056000000,microhenry
C317971,FHW0402UC056JST,0402,3630,56nH ±5% 970mΩ,Inductors (SMD),expand,0.056000000,microhenry
C281040,MGFI1608A56NKT-LF,0603,3450,56nH ±10% 300mΩ,Inductors (SMD),expand,0.056000000,microhenry
C280275,CS0603-56NG-S,0603,3150,56nH ±2% 310mΩ,Inductors (SMD),expand,0.056000000,microhenry
C405072,CMCC1608C56NJSP,0603,2952,56nH ±5% 1Ω,Inductors (SMD),expand,0.056000000,microhenry
C394977,CMI321609V56NKT,1206,2940,56nH ±10% 200mΩ,Inductors (SMD),expand,0.056000000,microhenry
C471396,LQG15HN56NG02D,0402,2311,56nH ±2% 1.2Ω,Inductors (SMD),expand,0.056000000,microhenry
C304269,FHW0603UC056JST,0603,2169,56nH ±5% 280mΩ,Inductors (SMD),expand,0.056000000,microhenry
C90181,VHF100505H56NJT,0402,1998,56nH ±5% 1.2Ω,Inductors (SMD),expand,0.056000000,microhenry
C186989,AISC-1008-R056G-T,"SMD,2.79x2.92mm",1815,56nH ±2%,Inductors (SMD),expand,0.056000000,microhenry
C318038,FHW1210HC056JGT,1210,1806,56nH ±5% 140mΩ,Inductors (SMD),expand,0.056000000,microhenry
C373725,CS0805-56NJ-S,0805,1733,56nH ±5% 340mΩ,Inductors (SMD),expand,0.056000000,microhenry
C251943,HQC1008-56NJ-T,"SMD,2.54x2.9mm",1629,56nH ±5% 120mΩ,Inductors (SMD),expand,0.056000000,microhenry
C186956,AISC-0805-R056J-T,"SMD,1.73x2.29mm",1612,56nH ±5%,Inductors (SMD),expand,0.056000000,microhenry
C334265,SDWL1608C56NJSTF,0603,1604,56nH ±5% 350mΩ,Inductors (SMD),expand,0.056000000,microhenry
C285942,CS1008-56NG-S,1008,1560,56nH ±2% 180mΩ,Inductors (SMD),expand,0.056000000,microhenry
C281073,MGFI2012A56NKT-LF,0805,1480,56nH ±10% 200mΩ,Inductors (SMD),expand,0.056000000,microhenry
C412041,SCC1608C56NJSP,0603,1301,56nH ±5% 1Ω,Inductors (SMD),expand,0.056000000,microhenry
C408743,SDWL1608C56NJSTFM01,0603,1290,56nH ±5% 350mΩ,Inductors (SMD),expand,0.056000000,microhenry
C527611,LQG18HH56NJ00D,0603,1256,56nH ±5% 700mΩ,Inductors (SMD),expand,0.056000000,microhenry
C310882,MGCI1608H56NJT-LF,0603,1244,56nH ±5% 750mΩ,Inductors (SMD),expand,0.056000000,microhenry
C250150,NLV25T-056J-PF,1008,1190,56nH ±5% 600mΩ,Inductors (SMD),expand,0.056000000,microhenry
C87538,MLG1608B56NJT000,0603,1160,56nH ±5% 410mΩ,Inductors (SMD),expand,0.056000000,microhenry
C395071,VHF100505HQ56NJT,0402,556,56nH ±5% 1.2Ω,Inductors (SMD),expand,0.056000000,microhenry
C162544,LQG15HS56NJ02D,0402,493,56nH ±5% 820mΩ,Inductors (SMD),expand,0.056000000,microhenry
C318003,FHW1008UC056JGT,1008,445,56nH ±5% 180mΩ,Inductors (SMD),expand,0.056000000,microhenry
C329634,CLH1005T-56NJ-H,0402,380,56nH ±5% 1.3Ω,Inductors (SMD),expand,0.056000000,microhenry
C162623,LQP03TN56NH02D,0201,312,56nH ±3% 3.9Ω,Inductors (SMD),expand,0.056000000,microhenry
C98080,LQW18AN56NJ00D,0603,268,56nH ±5% 350mΩ,Inductors (SMD),expand,0.056000000,microhenry
C370383,SDWL2012C56NGSTF,0805,250,56nH ±2% 320mΩ,Inductors (SMD),expand,0.056000000,microhenry
C295161,NLV32T-056J-EF,1210,219,56nH ±5% 330mΩ,Inductors (SMD),expand,0.056000000,microhenry
C98523,BKW0603UC056JGT,0603,214,56nH ±5% 280mΩ,Inductors (SMD),expand,0.056000000,microhenry
C295683,CLH1608T-56NJ-S,0603,195,56nH ±5% 750mΩ,Inductors (SMD),expand,0.056000000,microhenry
C370349,SDWL1608C56NGSTF,0603,156,56nH ±2% 350mΩ,Inductors (SMD),expand,0.056000000,microhenry
C578034,SCHF201209H56NJT,0805,145,56nH ±5% 800mΩ,Inductors (SMD),expand,0.056000000,microhenry
C251790,HSC0603-56NJ-T,0603,101,56nH ±5% 310mΩ,Inductors (SMD),expand,0.056000000,microhenry
C251829,HSC0805-56NJ-T,0805,87,56nH ±5% 340mΩ,Inductors (SMD),expand,0.056000000,microhenry
C162554,LQG18HN56NJ00D,0603,61,56nH ±5% 750mΩ,Inductors (SMD),expand,0.056000000,microhenry
C222676,HK160856NJ-T,0603,58,56nH ±5% 500mΩ,Inductors (SMD),expand,0.056000000,microhenry
C694239,MHQ1005P56NGT000,0402,41,56nH ±2% 1.22Ω,Inductors (SMD),expand,0.056000000,microhenry
C139278,VHF201209H56NJT,0805,33,56nH ±5% 800mΩ,Inductors (SMD),expand,0.056000000,microhenry
C316289,CH2012H56NJ(f),0805,31,56nH ±5% 750mΩ,Inductors (SMD),expand,0.056000000,microhenry
C98534,BKW0805UC056JGT,0805,18,56nH ±5% 340mΩ,Inductors (SMD),expand,0.056000000,microhenry
C76834,NLV32T-056J-PF,1210,14,56nH ±5% 330mΩ,Inductors (SMD),expand,0.056000000,microhenry
C381889,VHF100505H56NKT,0402,10,56nH ±10% 1.2Ω,Inductors (SMD),expand,0.056000000,microhenry
C408706,SDWL1005C56NJSTFM01,0402,10,56nH ±5% 1.17Ω,Inductors (SMD),expand,0.056000000,microhenry
C346427,FEC1008CP-56NG-LRH,1008,10,56nH ±2% 180mΩ,Inductors (SMD),expand,0.056000000,microhenry
C341799,LQW2BAS56NJ00L,0805,4,56nH ±5% 340mΩ,Inductors (SMD),expand,0.056000000,microhenry
C525687,SWI0603F-56NJ,"SMD,1.8x1.2x1.2mm",3000,56nH ±5% 600mA 370mΩ,Power Inductors,expand,0.056000000,microhenry
C167496,LQW2BHN56NG03L,0805,484,56nH ±2% 430mA 260mΩ,Power Inductors,expand,0.056000000,microhenry
C251959,LCF0603-56NJ-T,SMD,116,56nH ±5% 1.6A 95mΩ,Power Inductors,expand,0.056000000,microhenry
C280244,CL201209T-R56K-N,0805,19742,560nH ±10% 750mΩ,Inductors (SMD),expand,0.560000000,microhenry
C472422,LS0603-R56J-N,0603,10574,560nH ±5% 440mΩ,Inductors (SMD),expand,0.560000000,microhenry
C269781,LQB15NNR56J10D,0402,9983,560nH ±5% 730mΩ,Inductors (SMD),expand,0.560000000,microhenry
C370009,MCL1608NR56JT,0603,7090,560nH ±5% 550mA 520mΩ,Inductors (SMD),expand,0.560000000,microhenry
C318049,FHW1210HCR56JGT,1210,3991,560nH ±5% 1.1Ω,Inductors (SMD),expand,0.560000000,microhenry
C75639,FHW1008UCR56JGT,1008,3798,560nH ±5% 1.33Ω,Inductors (SMD),expand,0.560000000,microhenry
C155016,FCI1608F-R56K,0603,3505,560nH ±10% 1.55Ω,Inductors (SMD),expand,0.560000000,microhenry
C95963,SDFL1608LR56KTF,0603,3427,560nH ±10% 1.55Ω,Inductors (SMD),expand,0.560000000,microhenry
C304279,FHW0805UFR56JST,0805,3090,560nH ±5% 400mΩ,Inductors (SMD),expand,0.560000000,microhenry
C279901,SDWL1608CR56JSTF,0603,3008,560nH ±5% 8.1Ω,Inductors (SMD),expand,0.560000000,microhenry
C185915,FHW0603UFR56JST,0603,2901,560nH ±5% 650mΩ,Inductors (SMD),expand,0.560000000,microhenry
C394986,CMI321609VR56KT,1206,2828,560nH ±10% 500mΩ,Inductors (SMD),expand,0.560000000,microhenry
C108274,CS0805-R56J-S,0805,2734,560nH ±5% 1.9Ω,Inductors (SMD),expand,0.560000000,microhenry
C139229,CMI201209VR56KT,0805,2718,560nH ±10% 600mΩ,Inductors (SMD),expand,0.560000000,microhenry
C337957,LQW21HNR56J00L,0805,2571,560nH ±5% 1.43Ω,Inductors (SMD),expand,0.560000000,microhenry
C279898,SDWL2012CR56JSTF,0805,1966,560nH ±5% 1.9Ω,Inductors (SMD),expand,0.560000000,microhenry
C20573,SDFL1005QR56KTF,0402,1865,560nH ±10% 800mΩ,Inductors (SMD),expand,0.560000000,microhenry
C431690,SDWL2520CR56JSTF,1008,1727,560nH ±5% 1.33Ω,Inductors (SMD),expand,0.560000000,microhenry
C19962,SDFL2012LR56KTF,0805,1672,560nH ±10% 750mΩ,Inductors (SMD),expand,0.560000000,microhenry
C394109,FHW1812IFR56JST,1812,1454,560nH ±5% 150mΩ,Inductors (SMD),expand,0.560000000,microhenry
C295112,NLV32T-R56J-EF,1210,888,560nH ±5% 550mΩ,Inductors (SMD),expand,0.560000000,microhenry
C91630,LQW18CNR56J00D,0603,845,560nH ±5% 480mΩ,Inductors (SMD),expand,0.560000000,microhenry
C139215,CMI160808VR56KT,0603,683,560nH ±10% 700mΩ,Inductors (SMD),expand,0.560000000,microhenry
C281085,MGFI2012AR56KT-LF,0805,580,560nH ±10% 750mΩ,Inductors (SMD),expand,0.560000000,microhenry
C155033,FCI2012F-R56K,0805,400,560nH ±10% 750mΩ,Inductors (SMD),expand,0.560000000,microhenry
C83787,SDCL1608CR56JTDF,0603,302,560nH ±5% 4Ω,Inductors (SMD),expand,0.560000000,microhenry
C223439,LBM2016TR56J,0806,299,560nH ±5% 290mΩ,Inductors (SMD),expand,0.560000000,microhenry
C295230,NLV32T-R56J-EFD,1210,244,560nH ±5% 550mΩ,Inductors (SMD),expand,0.560000000,microhenry
C139264,FHW0805UCR56JGT,0805,236,560nH ±5% 1.9Ω,Inductors (SMD),expand,0.560000000,microhenry
C162532,LQB18NNR56J10D,0603,151,560nH ±5% 850mΩ,Inductors (SMD),expand,0.560000000,microhenry
C98029,LQM18NNR56K00D,0603,93,560nH ±10% 1.55Ω,Inductors (SMD),expand,0.560000000,microhenry
C394001,FHW1008IFR56JST,1008,89,560nH ±5% 420mΩ,Inductors (SMD),expand,0.560000000,microhenry
C136254,MLF1608DR56KTA00,0603,88,560nH ±10% 550mΩ,Inductors (SMD),expand,0.560000000,microhenry
C330908,SCW2012CR56JST,"SMD,1.62x2.2mm",61,560nH ±5% 1.9Ω,Inductors (SMD),expand,0.560000000,microhenry
C107501,CI1608AR56K,0603,43,560nH ±10% 1.55Ω,Inductors (SMD),expand,0.560000000,microhenry
C281052,MGFI1608AR56KT-LF,0603,40,560nH ±10% 1.55Ω,Inductors (SMD),expand,0.560000000,microhenry
C431255,CMCW2012CR56JST,0805,35,560nH ±5% 1.9Ω,Inductors (SMD),expand,0.560000000,microhenry
C343217,GGW0805UCR56JGT,0805,33,560nH ±5% 1.9Ω,Inductors (SMD),expand,0.560000000,microhenry
C343181,GGW0805UCR56KGT,0805,24,560nH ±10%,Inductors (SMD),expand,0.560000000,microhenry
C279937,SDFL1608LR56JTF,0603,22,560nH ±5% 1.55Ω,Inductors (SMD),expand,0.560000000,microhenry
C187053,AISC-1008-R56J-T,"SMD,2.79x2.92mm",16,560nH ±5%,Inductors (SMD),expand,0.560000000,microhenry
C275383,MLF2012DR56JT000,0805,14,560nH ±5% 300mΩ,Inductors (SMD),expand,0.560000000,microhenry
C114773,MLF1608DR56JT000,0603,14,560nH ±5% 550mΩ,Inductors (SMD),expand,0.560000000,microhenry
C502009,MLJ1608WR56JT000,0603,13,560nH ±5% 600mA 520mΩ,Inductors (SMD),expand,0.560000000,microhenry
C370375,SDWL1608CR56GSTF,0603,6,560nH ±2% 8.1Ω,Inductors (SMD),expand,0.560000000,microhenry
C37297,BKW0805UCR56JGT,0805,6,560nH ±5% 1.9Ω,Inductors (SMD),expand,0.560000000,microhenry
C346451,FEC1008CP-R56G-LRH,1008,5,560nH ±2% 1.33Ω,Inductors (SMD),expand,0.560000000,microhenry
C251845,HSC0805-R56J-T,0805,4,560nH ±5% 1.9Ω,Inductors (SMD),expand,0.560000000,microhenry
C112987,NLV25T-R56J-PF,1008,3,560nH ±5% 750mΩ,Inductors (SMD),expand,0.560000000,microhenry
C186929,AISC-0805-R56G-T,"SMD,1.73x2.29mm",1,560nH ±2%,Inductors (SMD),expand,0.560000000,microhenry
C167201,FXL0420-R56-M,"SMD,4.4x4.2x1.8mm",5194,560nH ±20% 7A 14mΩ,Power Inductors,expand,0.560000000,microhenry
C386774,JSHC0420-R56M,SMD,2790,560nH ±20% 5A 14mΩ,Power Inductors,expand,0.560000000,microhenry
C394954,CMH160808BR56MT,0603,2497,560nH ±20% 1.05A 120mΩ,Power Inductors,expand,0.560000000,microhenry
C167213,FXL0630-R56-M,"SMD,7x6.6x2.8mm",2065,560nH ±20% 16.5A 3.9mΩ,Power Inductors,expand,0.560000000,microhenry
C357144,TMPC0402HP-R56MG-Z02,SMD,1837,560nH ±20% 6.5A 13.5mΩ,Power Inductors,expand,0.560000000,microhenry
C285701,MHCI06030-R56M-R8A,SMD,1696,560nH ±20% 16.5A 4.5mΩ,Power Inductors,expand,0.560000000,microhenry
C408440,MWSA0603S-R56MT,SMD,1486,560nH ±20% 16.5A 4.5mΩ,Power Inductors,expand,0.560000000,microhenry
C524600,FXL0624-R56-M,"SMD,7x6.6x2.2mm",1328,560nH ±20% 13A 5.5mΩ,Power Inductors,expand,0.560000000,microhenry
C237947,BCIH1040HC-R56M,SMD,1247,560nH ±20% 25A 1.8mΩ,Power Inductors,expand,0.560000000,microhenry
C386878,JSHC1040-R56M,SMD,956,560nH ±20% 23A 1.5mΩ,Power Inductors,expand,0.560000000,microhenry
C252041,LSF1008-R56J-T,SMD,850,560nH ±5% 900mA 550mΩ,Power Inductors,expand,0.560000000,microhenry
C185908,MCF-1050-R56-S1,SMD,589,560nH ±20% 27A 1.6mΩ,Power Inductors,expand,0.560000000,microhenry
C237938,BCIHP0750-R56M,SMD,489,560nH ±20% 19A 4.5mΩ,Power Inductors,expand,0.560000000,microhenry
C168051,FNR6045SR56NT,"SMD,6x6x4.5mm",480,560nH ±30% 6.5A 0.008mΩ,Power Inductors,expand,0.560000000,microhenry
C380042,MS1040-R56M,SMD,467,560nH ±20% 23.5A 1.6mΩ,Power Inductors,expand,0.560000000,microhenry
C408342,MWSA0518S-R56MT,SMD,420,560nH ±20% 9.5A 10mΩ,Power Inductors,expand,0.560000000,microhenry
C428595,YT1040-R56M,SMD,360,560nH ±20% 25A 1.8mΩ,Power Inductors,expand,0.560000000,microhenry
C167678,FNR252010SR56NT,"SMD,2.5x2x1mm",340,560nH ±30% 2A 0.072mΩ,Power Inductors,expand,0.560000000,microhenry
C251883,HSC1008-R56J-T,SMD,273,560nH ±5% 400mA 1.33Ω,Power Inductors,expand,0.560000000,microhenry
C305220,TMPC1004H-R56MG-D,SMD,242,560nH ±20% 25A 1.6mΩ,Power Inductors,expand,0.560000000,microhenry
C408427,MWSA0624S-R56MT,SMD,240,560nH ±20% 13A 6.5mΩ,Power Inductors,expand,0.560000000,microhenry
C169280,MCF-1040-R56-S1,"SMD,11.15x10x4mm",198,560nH ±20% 26A 1.8mΩ,Power Inductors,expand,0.560000000,microhenry
C524614,FXL1040-R56-M,"SMD,11.5x10x3.8mm",153,560nH ±20% 25A 1.6mΩ,Power Inductors,expand,0.560000000,microhenry
C280570,MHCC10040-R56M-R7,SMD,141,560nH ±20% 27A 1.55mΩ,Power Inductors,expand,0.560000000,microhenry
C386864,JSHC0650-R56M,SMD,130,560nH ±20% 17A 4.6mΩ,Power Inductors,expand,0.560000000,microhenry
C2453610,0630CDMCDDS-R56MC,SMD,74,560nH ±20% 23.8A 4.7mΩ,Power Inductors,expand,0.560000000,microhenry
C913638,LQM2HPNR56ME0L,1008,38,560nH ±20% 1.5A 60mΩ,Power Inductors,expand,0.560000000,microhenry
C429799,TMAX-1040-R56-M,SMD,37,560nH ±20% 27A 1.68mΩ 消费类,Power Inductors,expand,0.560000000,microhenry
C394961,CMH201209BR56MT,0805,35,560nH ±20%,Power Inductors,expand,0.560000000,microhenry
C370585,WL1005FSR56JTF,0402,30,560nH ±5% 200mA 920mΩ,Power Inductors,expand,0.560000000,microhenry
C408477,MWSA1004S-R56MT,SMD,20,560nH ±20% 25A 1.8mΩ,Power Inductors,expand,0.560000000,microhenry
C2880074,SWF2012CF-R56K,0805,9,560nH ±10%,Power Inductors,expand,0.560000000,microhenry
C98406,SWPA252010SR56NT,SMD,9,560nH ±30% 2A 72mΩ,Power Inductors,expand,0.560000000,microhenry
C252017,LSF0805-R56J-T,SMD,3,560nH ±5% 1.04A 400mΩ,Power Inductors,expand,0.560000000,microhenry
C295357,NLV25T-R56J-EFD,SMD,2,560nH ±5% 325mA 750mΩ,Power Inductors,expand,0.560000000,microhenry
C295106,NLV32T-5R6J-EF,1210,445004,5.6uH ±5% 1.6Ω,Inductors (SMD),expand,5.6,microhenry
C395027,CMP321609UD5R6MT,1206,5910,5.6uH ±20% 450mΩ,Inductors (SMD),expand,5.6,microhenry
C76734,MLF1608E5R6KTA00,0603,5726,5.6uH ±10% 550mΩ,Inductors (SMD),expand,5.6,microhenry
C57837,SDFL1608S5R6KTF,0603,5603,5.6uH ±10% 1.55Ω,Inductors (SMD),expand,5.6,microhenry
C1045,CMI201209X5R6KT,0805,4633,5.6uH ±10% 1Ω,Inductors (SMD),expand,5.6,microhenry
C87563,NLV32T-5R6J-PF,1210,4570,5.6uH ±5% 1.6Ω,Inductors (SMD),expand,5.6,microhenry
C139205,CMI160808J5R6KT,0603,4060,5.6uH ±10%,Inductors (SMD),expand,5.6,microhenry
C114788,MLF1608E5R6JT000,0603,3771,5.6uH ±5% 550mΩ,Inductors (SMD),expand,5.6,microhenry
C280493,LS0805-5R6K-N,0805,3476,5.6uH ±10% 1.7Ω,Inductors (SMD),expand,5.6,microhenry
C281066,MGFI1608D5R6KT-LF,0603,3450,5.6uH ±10% 1.55Ω,Inductors (SMD),expand,5.6,microhenry
C281099,MGFI2012D5R6KT-LF,0805,3039,5.6uH ±10% 900mΩ,Inductors (SMD),expand,5.6,microhenry
